NGCNGC/IC;MES-cat;RightAsc.(2000);0;Decl.(2000);0
NGC2900;0;9;30;4;8
NGC2901;0;9;32;31;6
NGC2902;0;9;30;-14;44
NGC2903;0;9;32;21;29
NGC2904;0;9;30;-30;23
NGC2905;0;9;32;21;31
NGC2906;0;9;32;8;26
NGC2907;0;9;31;-16;44
NGC2908;0;9;43;79;42
NGC2909;0;9;36;65;56
NGC2910;0;9;30;-52;54
NGC2911;0;9;33;10;9
NGC2912;0;9;33;10;9
NGC2913;0;9;34;9;28
NGC2914;0;9;34;10;6
NGC2915;0;9;26;-76;37
NGC2916;0;9;34;21;42
NGC2917;0;9;34;-2;30
NGC2918;0;9;35;31;42
NGC2919;0;9;34;10;17
NGC2920;0;9;34;-20;51
NGC2921;0;9;34;-20;55
NGC2922;0;9;36;37;41
NGC2923;0;9;36;16;45
NGC2924;0;9;35;-16;23
NGC2925;0;9;33;-53;23
NGC2926;0;9;37;32;50
NGC2927;0;9;37;23;35
NGC2928;0;9;37;16;58
NGC2929;0;9;37;23;9
NGC2930;0;9;37;23;12
NGC2931;0;9;37;23;14
NGC2932;0;9;35;-46;48
NGC2933;0;9;37;17;0
NGC2934;0;9;37;17;3
NGC2935;0;9;36;-21;7
NGC2936;0;9;37;2;45
NGC2937;0;9;37;2;44
NGC2938;0;9;38;76;19
NGC2939;0;9;38;9;31
NGC2940;0;9;38;9;37
NGC2941;0;9;38;17;2
NGC2942;0;9;39;34;0
NGC2943;0;9;38;17;1
NGC2944;0;9;39;32;18
NGC2944;0;9;39;32;18
NGC2945;0;9;37;-22;2
NGC2946;0;9;39;17;1
NGC2947;0;9;36;-12;26
NGC2948;0;9;38;6;57
NGC2949;0;9;39;16;47
NGC2949;0;9;39;16;47
NGC2950;0;9;42;58;51
NGC2951;0;9;39;0;14
NGC2951;0;9;39;0;14
NGC2952;0;9;37;-10;11
NGC2953;0;9;40;14;49
NGC2954;0;9;40;14;55
NGC2955;0;9;41;35;52
NGC2956;0;9;39;-19;6
NGC2957;0;9;47;72;59
NGC2957;0;9;47;72;59
NGC2958;0;9;40;11;53
NGC2959;0;9;45;68;36
NGC2959;0;9;45;68;35
NGC2960;0;9;40;3;34
NGC2961;0;9;45;68;36
NGC2962;0;9;40;5;9
NGC2963;0;9;47;72;57
NGC2964;0;9;42;31;50
NGC2965;0;9;43;36;14
NGC2966;0;9;42;4;40
NGC2967;0;9;42;0;20
NGC2968;0;9;43;31;55
NGC2969;0;9;41;-8;36
NGC2970;0;9;43;31;58
NGC2971;0;9;43;36;10
NGC2972;0;9;40;-50;19
NGC2973;0;9;41;-30;2
NGC2974;0;9;42;-3;41
NGC2975;0;9;41;-16;40
NGC2976;0;9;47;67;55
NGC2977;0;9;43;74;51
NGC2978;0;9;43;-9;44
NGC2979;0;9;43;-10;23
NGC2980;0;9;43;-9;36
NGC2981;0;9;44;31;5
NGC2982;0;9;42;-44;1
NGC2983;0;9;43;-20;28
NGC2984;0;9;43;11;3
NGC2985;0;9;50;72;16
NGC2986;0;9;44;-21;16
NGC2987;0;9;45;4;56
NGC2988;0;9;46;22;0
NGC2989;0;9;45;-18;22
NGC2990;0;9;46;5;42
NGC2991;0;9;46;22;0
NGC2992;0;9;45;-14;19
NGC2993;0;9;45;-14;22
NGC2994;0;9;47;22;5
NGC2995;0;9;44;-54;46
NGC2996;0;9;46;-21;34
NGC2997;0;9;45;-31;11
NGC2998;0;9;48;44;4
NGC2999;0;9;40;-50;19
NGC3000;0;9;48;44;7
NGC3001;0;9;46;-30;26
NGC3002;0;9;48;44;3
NGC3003;0;9;48;33;25
NGC3004;0;9;49;44;6
NGC3005;0;9;49;44;7
NGC3006;0;9;49;44;1
NGC3007;0;9;47;-6;26
NGC3008;0;9;49;44;6
NGC3009;0;9;50;44;17
NGC3010;0;9;50;44;19
NGC3010;0;9;50;44;19
NGC3010;0;9;50;44;18
NGC3011;0;9;49;32;13
NGC3012;0;9;49;34;42
NGC3013;0;9;50;33;34
NGC3014;0;9;49;-4;44
NGC3015;0;9;49;1;8
NGC3016;0;9;49;12;41
NGC3017;0;9;49;-2;49
NGC3018;0;9;49;0;37
NGC3019;0;9;50;12;44
NGC3020;0;9;50;12;48
NGC3021;0;9;50;33;33
NGC3022;0;9;49;-5;10
NGC3023;0;9;49;0;36
NGC3023;0;9;49;0;37
NGC3024;0;9;50;12;45
NGC3025;0;9;49;-21;44
NGC3026;0;9;50;28;33
NGC3027;0;9;55;72;12
NGC3028;0;9;49;-19;11
NGC3029;0;9;48;-8;3
NGC3030;0;9;50;-12;13
NGC3031;MES81;9;55;69;4
NGC3032;0;9;52;29;14
NGC3033;0;9;48;-56;24
NGC3034;MES82;9;55;69;40
NGC3035;0;9;51;-6;49
NGC3036;0;9;49;-62;40
NGC3037;0;9;51;-27;0
NGC3038;0;9;51;-32;45
NGC3039;0;9;52;2;9
NGC3040;0;9;53;19;26
NGC3040;0;9;53;19;25
NGC3041;0;9;53;16;40
NGC3042;0;9;53;0;41
NGC3043;0;9;56;59;18
NGC3044;0;9;53;1;34
NGC3045;0;9;53;-18;38
NGC3046;0;9;53;-27;20
NGC3047;0;9;54;-1;17
NGC3047;0;9;54;-1;17
NGC3048;0;9;54;16;27
NGC3048;0;9;54;16;27
NGC3049;0;9;54;9;16
NGC3050;0;9;43;-10;23
NGC3051;0;9;53;-27;17
NGC3052;0;9;54;-18;38
NGC3053;0;9;55;16;25
NGC3054;0;9;54;-25;42
NGC3055;0;9;55;4;16
NGC3056;0;9;54;-28;17
NGC3057;0;10;5;80;17
NGC3058;0;9;53;-12;28
NGC3058;0;9;53;-12;28
NGC3059;0;9;50;-73;55
NGC3060;0;9;56;16;49
NGC3061;0;9;56;75;51
NGC3062;0;9;56;1;25
NGC3063;0;10;1;72;7
NGC3064;0;9;55;-6;21
NGC3065;0;10;1;72;10
NGC3066;0;10;2;72;7
NGC3067;0;9;58;32;22
NGC3068;0;9;58;28;52
NGC3068;0;9;58;28;52
NGC3068;0;9;58;28;52
NGC3069;0;9;57;10;25
NGC3070;0;9;58;10;21
NGC3071;0;9;58;31;37
NGC3072;0;9;57;-19;21
NGC3073;0;10;0;55;37
NGC3074;0;9;59;35;23
NGC3075;0;9;58;14;25
NGC3076;0;9;57;-18;10
NGC3077;0;10;3;68;44
NGC3078;0;9;58;-26;55
NGC3079;0;10;1;55;40
NGC3080;0;9;59;13;2
NGC3081;0;9;59;-22;49
NGC3082;0;9;58;-30;21
NGC3083;0;9;59;-2;52
NGC3084;0;9;59;-27;7
NGC3085;0;9;59;-19;29
NGC3086;0;10;0;-2;58
NGC3087;0;9;59;-34;13
NGC3088;0;10;1;22;24
NGC3088;0;10;1;22;24
NGC3088;0;10;1;22;24
NGC3089;0;9;59;-28;19
NGC3090;0;10;0;-2;58
NGC3091;0;10;0;-19;38
NGC3092;0;10;0;-3;0
NGC3093;0;10;0;-2;58
NGC3094;0;10;1;15;46
NGC3095;0;10;0;-31;33
NGC3096;0;10;0;-19;39
NGC3097;0;10;4;60;7
NGC3098;0;10;2;24;42
NGC3099;0;10;2;32;42
NGC3099;0;10;2;32;42
NGC3100;0;10;0;-31;39
NGC3101;0;10;1;-2;59
NGC3102;0;10;4;60;6
NGC3103;0;10;0;-31;39
NGC3104;0;10;3;40;45
NGC3105;0;10;0;-54;47
NGC3106;0;10;4;31;11
NGC3107;0;10;4;13;37
NGC3108;0;10;2;-31;40
NGC3109;0;10;3;-26;9
NGC3110;0;10;4;-6;28
NGC3111;0;10;6;47;15
NGC3112;0;10;3;-20;46
NGC3113;0;10;4;-28;26
NGC3114;0;10;2;-60;7
NGC3115;0;10;5;-7;43
NGC3116;0;10;6;31;5
NGC3117;0;10;6;2;54
NGC3118;0;10;7;33;1
NGC3119;0;10;6;14;22
NGC3120;0;10;5;-34;13
NGC3121;0;10;6;14;22
NGC3122;0;10;4;-6;28
NGC3123;0;10;7;0;4
NGC3124;0;10;6;-19;13
NGC3125;0;10;6;-29;56
NGC3126;0;10;8;31;51
NGC3127;0;10;6;-16;7
NGC3128;0;10;6;-16;7
NGC3129;0;10;8;18;25
NGC3130;0;10;8;9;58
NGC3131;0;10;8;18;13
NGC3132;0;10;7;-40;26
NGC3133;0;10;7;-11;57
NGC3134;0;10;12;12;22
NGC3135;0;10;10;45;57
NGC3136;0;10;10;-67;0
NGC3136;0;10;3;-67;26
NGC3136;0;10;5;-67;22
NGC3137;0;10;9;-29;3
NGC3138;0;10;9;-11;57
NGC3139;0;10;10;-11;46
NGC3140;0;10;9;-16;37
NGC3141;0;10;9;-16;39
NGC3142;0;10;10;-8;28
NGC3143;0;10;10;-12;34
NGC3144;0;10;15;74;13
NGC3145;0;10;10;-12;26
NGC3146;0;10;11;-20;52
NGC3147;0;10;16;73;23
NGC3148;0;10;13;50;29
NGC3149;0;10;3;-80;25
NGC3150;0;10;13;38;39
NGC3151;0;10;13;38;37
NGC3152;0;10;13;38;50
NGC3153;0;10;12;12;39
NGC3154;0;10;13;17;2
NGC3155;0;10;17;74;20
NGC3156;0;10;12;3;7
NGC3157;0;10;11;-31;38
NGC3158;0;10;13;38;45
NGC3159;0;10;13;38;39
NGC3160;0;10;13;38;50
NGC3161;0;10;13;38;39
NGC3162;0;10;13;22;44
NGC3163;0;10;14;38;39
NGC3164;0;10;15;56;40
NGC3165;0;10;13;3;22
NGC3166;0;10;13;3;25
NGC3167;0;10;14;29;35
NGC3168;0;10;16;60;14
NGC3169;0;10;14;3;27
NGC3170;0;10;16;46;36
NGC3171;0;10;15;-20;38
NGC3172;0;11;47;89;5
NGC3173;0;10;14;-27;41
NGC3174;0;10;15;74;13
NGC3175;0;10;14;-28;52
NGC3176;0;10;15;-19;1
NGC3177;0;10;16;21;7
NGC3178;0;10;16;-15;47
NGC3179;0;10;17;41;6
NGC3180;0;10;18;41;26
NGC3181;0;10;18;41;24
NGC3182;0;10;19;58;12
NGC3183;0;10;21;74;10
NGC3184;0;10;18;41;25
NGC3185;0;10;17;21;41
NGC3186;0;10;15;6;57
NGC3186;0;10;15;6;57
NGC3187;0;10;17;21;52
NGC3188;0;10;19;57;25
NGC3188;0;10;19;57;25
NGC3189;0;10;18;21;49
NGC3190;0;10;18;21;49
NGC3191;0;10;19;46;27
NGC3192;0;10;19;46;27
NGC3193;0;10;18;21;53
NGC3194;0;10;17;74;20
NGC3195;0;10;9;-80;51
NGC3196;0;10;18;27;40
NGC3197;0;10;14;77;49
NGC3198;0;10;19;45;32
NGC3199;0;10;17;-57;55
NGC3200;0;10;18;-17;58
NGC3201;0;10;17;-46;24
NGC3202;0;10;20;43;1
NGC3203;0;10;19;-26;41
NGC3204;0;10;20;27;49
NGC3205;0;10;20;42;58
NGC3206;0;10;21;56;55
NGC3207;0;10;21;42;59
NGC3208;0;10;19;-25;48
NGC3209;0;10;20;25;30
NGC3210;0;10;27;79;49
NGC3211;0;10;17;-62;40
NGC3212;0;10;28;79;49
NGC3213;0;10;21;19;39
NGC3214;0;10;23;57;2
NGC3215;0;10;28;79;48
NGC3216;0;10;21;23;55
NGC3217;0;10;23;10;57
NGC3218;0;10;21;74;10
NGC3219;0;10;22;38;34
NGC3220;0;10;23;57;1
NGC3221;0;10;22;21;34
NGC3222;0;10;22;19;53
NGC3223;0;10;21;-34;16
NGC3224;0;10;21;-34;41
NGC3225;0;10;25;58;8
NGC3226;0;10;23;19;53
NGC3227;0;10;23;19;51
NGC3228;0;10;21;-51;43
NGC3229;0;10;23;0;3
NGC3230;0;10;23;12;34
NGC3231;0;10;26;66;48
NGC3232;0;10;24;28;1
NGC3233;0;10;21;-22;16
NGC3234;0;10;24;28;1
NGC3235;0;10;24;28;1
NGC3236;0;10;26;61;16
NGC3237;0;10;25;39;38
NGC3238;0;10;26;57;13
NGC3239;0;10;25;17;9
NGC3240;0;10;24;-21;47
NGC3241;0;10;24;-32;29
NGC3242;0;10;24;-18;38
NGC3243;0;10;26;-2;37
NGC3244;0;10;25;-39;49
NGC3245;0;10;27;28;38
NGC3245;0;10;27;28;30
NGC3246;0;10;26;3;51
NGC3247;0;10;25;-57;55
NGC3248;0;10;27;22;50
NGC3249;0;10;26;-34;57
NGC3250;0;10;26;-39;56
NGC3250;0;10;27;-40;0
NGC3250;0;10;27;-40;26
NGC3250;0;10;27;-40;4
NGC3250;0;10;27;-39;48
NGC3250;0;10;29;-40;4
NGC3251;0;10;29;26;5
NGC3252;0;10;34;73;45
NGC3253;0;10;28;12;42
NGC3254;0;10;29;29;29
NGC3255;0;10;26;-60;40
NGC3256;0;10;25;-43;44
NGC3256;0;10;27;-43;54
NGC3256;0;10;29;-44;24
NGC3256;0;10;29;-43;51
NGC3257;0;10;28;-35;39
NGC3258;0;10;30;-35;33
NGC3258;0;10;28;-35;27
NGC3258;0;10;28;-35;36
NGC3258;0;10;31;-35;13
NGC3258;0;10;31;-35;24
NGC3258;0;10;32;-34;59
NGC3259;0;10;32;65;2
NGC3260;0;10;29;-35;35
NGC3261;0;10;29;-44;39
NGC3262;0;10;29;-44;9
NGC3263;0;10;29;-44;7
NGC3264;0;10;32;56;5
NGC3265;0;10;31;28;47
NGC3266;0;10;33;64;44
NGC3267;0;10;29;-35;19
NGC3268;0;10;30;-35;19
NGC3269;0;10;29;-35;13
NGC3270;0;10;31;24;52
NGC3271;0;10;30;-35;21
NGC3272;0;10;31;28;28
NGC3273;0;10;30;-35;36
NGC3274;0;10;32;27;40
NGC3275;0;10;30;-36;41
NGC3275;0;10;30;-36;44
NGC3276;0;10;31;-39;56
NGC3277;0;10;32;28;30
NGC3278;0;10;31;-39;57
NGC3279;0;10;34;11;11
NGC3280;0;10;32;-12;38
NGC3280;0;10;32;-12;38
NGC3280;0;10;32;-12;38
NGC3281;0;10;31;-35;12
NGC3281;0;10;31;-34;51
NGC3281;0;10;31;-35;11
NGC3281;0;10;32;-34;53
NGC3281;0;10;34;-34;24
NGC3282;0;10;32;-22;18
NGC3283;0;10;32;-46;5
NGC3284;0;10;36;58;37
NGC3285;0;10;33;-27;27
NGC3285;0;10;34;-27;39
NGC3285;0;10;32;-27;31
NGC3286;0;10;36;58;37
NGC3287;0;10;34;21;38
NGC3288;0;10;36;58;33
NGC3289;0;10;34;-35;19
NGC3290;0;10;35;-17;16
NGC3291;0;10;36;37;16
NGC3292;0;10;35;-6;11
NGC3292;0;10;35;-6;10
NGC3293;0;10;35;-58;13
NGC3294;0;10;36;37;19
NGC3295;0;10;32;-12;38
NGC3295;0;10;32;-12;38
NGC3295;0;10;32;-12;38
NGC3296;0;10;32;-12;43
NGC3297;0;10;33;-12;40
NGC3298;0;10;37;50;7
NGC3299;0;10;36;12;42
NGC3300;0;10;36;14;10
NGC3301;0;10;36;21;52
NGC3302;0;10;35;-32;21
NGC3303;0;10;36;18;8
NGC3304;0;10;37;37;27
NGC3305;0;10;36;-27;9
NGC3306;0;10;37;12;39
NGC3307;0;10;36;-27;31
NGC3308;0;10;36;-27;26
NGC3309;0;10;36;-27;31
NGC3310;0;10;38;53;30
NGC3311;0;10;36;-27;31
NGC3312;0;10;37;-27;33
NGC3313;0;10;37;-25;19
NGC3314;0;10;37;-27;41
NGC3315;0;10;37;-27;11
NGC3316;0;10;37;-27;36
NGC3316;0;10;37;-27;35
NGC3317;0;10;37;-27;31
NGC3318;0;10;35;-41;44
NGC3318;0;10;37;-41;37
NGC3318;0;10;37;-41;28
NGC3319;0;10;39;41;41
NGC3320;0;10;39;47;23
NGC3321;0;10;38;-11;38
NGC3322;0;10;38;-11;38
NGC3323;0;10;39;25;19
NGC3324;0;10;37;-58;39
NGC3325;0;10;39;0;12
NGC3326;0;10;39;5;6
NGC3327;0;10;39;24;5
NGC3328;0;10;39;9;18
NGC3329;0;10;44;76;48
NGC3330;0;10;38;-54;6
NGC3331;0;10;40;-23;49
NGC3332;0;10;40;9;10
NGC3333;0;10;39;-36;2
NGC3334;0;10;41;37;18
NGC3335;0;10;39;-23;55
NGC3336;0;10;40;-27;46
NGC3337;0;10;41;4;59
NGC3338;0;10;42;13;44
NGC3339;0;10;42;0;22
NGC3340;0;10;42;0;22
NGC3341;0;10;42;5;2
NGC3342;0;10;40;9;10
NGC3343;0;10;46;73;21
NGC3344;0;10;43;24;55
NGC3345;0;10;43;11;59
NGC3346;0;10;43;14;52
NGC3347;0;10;42;-36;56
NGC3347;0;10;42;-36;21
NGC3347;0;10;40;-36;24
NGC3347;0;10;40;-36;17
NGC3348;0;10;47;72;50
NGC3349;0;10;43;6;45
NGC3349;0;10;43;6;45
NGC3350;0;10;44;30;43
NGC3351;MES95;10;43;11;42
NGC3352;0;10;44;22;22
NGC3353;0;10;45;55;57
NGC3354;0;10;43;-36;21
NGC3355;0;10;42;-23;56
NGC3356;0;10;44;6;45
NGC3357;0;10;44;14;5
NGC3358;0;10;43;-36;24
NGC3359;0;10;46;63;13
NGC3360;0;10;44;-11;14
NGC3361;0;10;44;-11;12
NGC3362;0;10;44;6;35
NGC3363;0;10;45;22;4
NGC3364;0;10;48;72;25
NGC3365;0;10;46;1;48
NGC3366;0;10;35;-43;41
NGC3367;0;10;46;13;44
NGC3368;MES96;10;46;11;49
NGC3369;0;10;46;-25;14
NGC3370;0;10;47;17;16
NGC3371;0;10;48;12;37
NGC3372;0;10;45;-59;52
NGC3373;0;10;48;12;31
NGC3374;0;10;48;43;11
NGC3375;0;10;47;-9;56
NGC3376;0;10;47;6;2
NGC3377;0;10;47;14;4
NGC3377;0;10;47;13;59
NGC3378;0;10;46;-40;0
NGC3379;MES105;10;47;12;34
NGC3380;0;10;48;28;36
NGC3381;0;10;48;34;42
NGC3382;0;10;48;36;43
NGC3383;0;10;47;-24;26
NGC3384;0;10;48;12;37
NGC3385;0;10;48;4;55
NGC3386;0;10;48;4;59
NGC3387;0;10;48;4;57
NGC3388;0;10;51;8;34
NGC3389;0;10;48;12;31
NGC3390;0;10;48;-31;32
NGC3391;0;10;48;14;13
NGC3392;0;10;51;65;46
NGC3393;0;10;48;-25;9
NGC3394;0;10;50;65;43
NGC3395;0;10;49;32;58
NGC3396;0;10;49;32;59
NGC3397;0;10;44;76;48
NGC3398;0;10;51;55;23
NGC3399;0;10;49;16;13
NGC3400;0;10;50;28;28
NGC3401;0;10;50;5;48
NGC3402;0;10;50;-12;50
NGC3403;0;10;53;73;41
NGC3404;0;10;50;-12;6
NGC3405;0;10;49;16;14
NGC3405;0;10;49;16;14
NGC3406;0;10;51;51;1
NGC3406;0;10;51;51;1
NGC3407;0;10;52;61;22
NGC3408;0;10;52;58;26
NGC3409;0;10;50;-17;2
NGC3410;0;10;51;51;0
NGC3411;0;10;50;-12;50
NGC3412;0;10;50;13;24
NGC3413;0;10;51;32;45
NGC3414;0;10;51;27;58
NGC3415;0;10;51;43;42
NGC3416;0;10;51;43;45
NGC3417;0;10;51;8;28
NGC3418;0;10;51;28;6
NGC3419;0;10;51;13;56
NGC3419;0;10;51;14;1
NGC3420;0;10;50;-17;14
NGC3421;0;10;50;-12;26
NGC3422;0;10;51;-12;24
NGC3423;0;10;51;5;50
NGC3424;0;10;51;32;53
NGC3425;0;10;51;8;34
NGC3426;0;10;51;18;28
NGC3427;0;10;51;8;17
NGC3428;0;10;51;9;16
NGC3429;0;10;51;9;16
NGC3430;0;10;52;32;57
NGC3431;0;10;51;-17;0
NGC3432;0;10;52;36;37
NGC3433;0;10;52;10;8
NGC3434;0;10;51;3;47
NGC3435;0;10;54;61;17
NGC3436;0;10;52;8;5
NGC3437;0;10;52;22;56
NGC3438;0;10;52;10;32
NGC3439;0;10;52;8;33
NGC3440;0;10;53;57;7
NGC3441;0;10;52;7;13
NGC3442;0;10;53;33;54
NGC3443;0;10;53;17;34
NGC3444;0;10;52;10;12
NGC3445;0;10;54;56;59
NGC3446;0;10;52;-45;8
NGC3447;0;10;53;16;46
NGC3447;0;10;53;16;47
NGC3448;0;10;54;54;18
NGC3449;0;10;52;-32;55
NGC3450;0;10;48;-20;50
NGC3451;0;10;54;27;14
NGC3452;0;10;54;-11;24
NGC3453;0;10;53;-21;47
NGC3454;0;10;54;17;20
NGC3455;0;10;54;17;17
NGC3456;0;10;54;-16;1
NGC3457;0;10;54;17;37
NGC3458;0;10;56;57;7
NGC3459;0;10;54;-17;2
NGC3460;0;10;54;17;37
NGC3461;0;10;54;17;42
NGC3462;0;10;55;7;41
NGC3463;0;10;55;-26;8
NGC3464;0;10;54;-21;4
NGC3465;0;10;59;75;11
NGC3466;0;10;56;9;45
NGC3467;0;10;56;9;45
NGC3468;0;10;57;40;56
NGC3469;0;10;56;-14;18
NGC3470;0;10;58;59;30
NGC3471;0;10;59;61;31
NGC3472;0;10;57;-19;38
NGC3473;0;10;58;17;7
NGC3474;0;10;58;17;5
NGC3475;0;10;58;24;13
NGC3476;0;10;58;9;16
NGC3477;0;10;58;9;13
NGC3478;0;10;59;46;7
NGC3479;0;10;58;-14;57
NGC3480;0;10;58;9;16
NGC3481;0;10;59;-7;32
NGC3482;0;10;58;-46;35
NGC3483;0;10;59;-28;28
NGC3484;0;11;3;75;49
NGC3485;0;11;0;14;50
NGC3486;0;11;0;28;58
NGC3487;0;11;0;17;35
NGC3488;0;11;1;57;40
NGC3489;0;11;0;13;54
NGC3490;0;10;59;9;21
NGC3491;0;11;0;12;9
NGC3492;0;11;0;10;30
NGC3492;0;11;0;10;30
NGC3493;0;11;1;27;43
NGC3494;0;11;1;3;46
NGC3495;0;11;1;3;37
NGC3496;0;10;59;-60;20
NGC3497;0;11;7;-19;28
NGC3498;0;11;1;14;20
NGC3499;0;11;3;56;13
NGC3500;0;11;1;75;12
NGC3501;0;11;2;17;59
NGC3502;0;10;58;-14;57
NGC3503;0;11;1;-59;50
NGC3504;0;11;3;27;58
NGC3505;0;11;2;-16;17
NGC3506;0;11;3;11;4
NGC3507;0;11;3;18;8
NGC3508;0;11;2;-16;17
NGC3509;0;11;4;4;49
NGC3510;0;11;3;28;53
NGC3511;0;11;3;-23;5
NGC3512;0;11;4;28;2
NGC3513;0;11;3;-23;14
NGC3514;0;11;3;-18;46
NGC3515;0;11;4;28;13
NGC3516;0;11;6;72;34
NGC3517;0;11;5;56;32
NGC3517;0;11;5;56;31
NGC3518;0;10;4;-6;28
NGC3519;0;11;4;-61;22
NGC3520;0;11;7;-18;1
NGC3521;0;11;5;0;2
NGC3522;0;11;6;20;5
NGC3523;0;11;3;75;6
NGC3524;0;11;6;11;23
NGC3525;0;11;7;-19;28
NGC3526;0;11;6;7;10
NGC3527;0;11;7;28;31
NGC3528;0;11;7;-19;28
NGC3529;0;11;7;-19;33
NGC3530;0;11;8;57;13
NGC3531;0;11;6;7;10
NGC3532;0;11;5;-58;45
NGC3533;0;11;7;-37;10
NGC3534;0;11;8;26;36
NGC3534;0;11;8;26;35
NGC3535;0;11;8;4;49
NGC3536;0;11;8;28;28
NGC3537;0;11;8;-10;15
NGC3537;0;11;8;-10;15
NGC3538;0;11;11;75;34
NGC3539;0;11;9;28;40
NGC3540;0;11;9;36;1
NGC3541;0;11;8;-10;29
NGC3542;0;11;9;36;56
NGC3543;0;11;10;61;20
NGC3544;0;11;11;-18;17
NGC3545;0;11;10;36;57
NGC3545;0;11;10;36;57
NGC3545;0;11;10;36;57
NGC3546;0;11;9;-13;22
NGC3547;0;11;9;10;43
NGC3548;0;11;9;36;1
NGC3549;0;11;10;53;23
NGC3550;0;11;10;28;46
NGC3551;0;11;9;21;45
NGC3552;0;11;10;28;41
NGC3553;0;11;10;28;41
NGC3554;0;11;10;28;39
NGC3555;0;11;9;21;48
NGC3556;MES108;11;11;55;40
NGC3557;0;11;9;-37;21
NGC3557;0;11;9;-37;32
NGC3557;0;11;7;-37;10
NGC3558;0;11;10;28;32
NGC3559;0;11;10;12;0
NGC3560;0;11;10;12;0
NGC3561;0;11;11;0;0
NGC3561;0;11;11;28;41
NGC3561;0;11;11;28;42
NGC3562;0;11;12;72;52
NGC3563;0;11;11;26;57
NGC3563;0;11;11;26;57
NGC3563;0;11;11;26;57
NGC3564;0;11;10;-37;32
NGC3565;0;11;7;-20;1
NGC3566;0;11;7;-20;1
NGC3567;0;11;11;5;49
NGC3567;0;11;11;5;50
NGC3568;0;11;10;-37;26
NGC3569;0;11;12;35;27
NGC3570;0;11;12;27;35
NGC3571;0;11;11;-18;17
NGC3572;0;11;10;-60;14
NGC3573;0;11;11;-36;52
NGC3574;0;11;12;27;37
NGC3575;0;10;13;22;44
NGC3576;0;11;11;-61;21
NGC3577;0;11;13;48;16
NGC3578;0;11;12;-15;57
NGC3579;0;11;11;-61;14
NGC3580;0;11;13;3;39
NGC3581;0;11;12;-61;18
NGC3582;0;11;12;-61;16
NGC3583;0;11;14;48;19
NGC3584;0;11;12;-61;13
NGC3585;0;11;13;-26;45
NGC3586;0;11;12;-61;21
NGC3587;MES97;11;14;55;1
NGC3588;0;11;14;20;23
NGC3588;0;11;14;20;23
NGC3589;0;11;15;60;42
NGC3590;0;11;12;-60;47
NGC3591;0;11;14;-14;5
NGC3592;0;11;14;17;15
NGC3593;0;11;14;12;49
NGC3594;0;11;16;55;42
NGC3595;0;11;15;47;26
NGC3596;0;11;15;14;47
NGC3597;0;11;14;-23;43
NGC3598;0;11;15;17;15
NGC3599;0;11;15;18;6
NGC3600;0;11;15;41;35
NGC3601;0;11;15;5;6
NGC3602;0;11;15;17;24
NGC3603;0;11;15;-61;15
NGC3604;0;11;17;4;33
NGC3605;0;11;16;18;1
NGC3606;0;11;16;-33;49
NGC3607;0;11;16;18;3
NGC3608;0;11;16;18;8
NGC3609;0;11;17;26;37
NGC3610;0;11;18;58;47
NGC3611;0;11;17;4;33
NGC3612;0;11;18;26;37
NGC3613;0;11;18;58;0
NGC3614;0;11;18;45;42
NGC3614;0;11;18;45;44
NGC3615;0;11;18;23;23
NGC3616;0;11;18;14;45
NGC3617;0;11;17;-26;8
NGC3618;0;11;18;23;28
NGC3619;0;11;19;57;45
NGC3620;0;11;16;-76;13
NGC3621;0;11;18;-32;48
NGC3622;0;11;20;67;14
NGC3623;MES65;11;18;13;5
NGC3624;0;11;18;7;31
NGC3625;0;11;20;57;46
NGC3626;0;11;20;18;21
NGC3627;MES66;11;20;12;59
NGC3628;0;11;20;13;35
NGC3629;0;11;20;26;57
NGC3630;0;11;20;2;57
NGC3631;0;11;21;53;10
NGC3632;0;11;20;18;21
NGC3633;0;11;20;3;35
NGC3634;0;11;20;-9;0
NGC3635;0;11;20;-9;0
NGC3636;0;11;20;-10;16
NGC3637;0;11;20;-10;15
NGC3638;0;11;20;-8;6
NGC3639;0;11;21;18;27
NGC3640;0;11;21;3;14
NGC3641;0;11;21;3;11
NGC3642;0;11;22;59;4
NGC3643;0;11;21;3;0
NGC3644;0;11;21;2;48
NGC3645;0;11;20;2;57
NGC3646;0;11;21;20;10
NGC3647;0;11;21;2;53
NGC3648;0;11;22;39;52
NGC3649;0;11;22;20;12
NGC3650;0;11;22;20;42
NGC3651;0;11;22;24;17
NGC3651;0;11;22;24;17
NGC3652;0;11;22;37;45
NGC3653;0;11;22;24;16
NGC3654;0;11;24;69;24
NGC3655;0;11;22;16;35
NGC3656;0;11;23;53;50
NGC3657;0;11;23;52;55
NGC3658;0;11;23;38;33
NGC3659;0;11;23;17;48
NGC3660;0;11;23;-8;39
NGC3661;0;11;23;-13;49
NGC3662;0;11;23;-1;6
NGC3663;0;11;23;-12;17
NGC3664;0;11;24;3;13
NGC3664;0;11;24;3;19
NGC3665;0;11;24;38;45
NGC3666;0;11;24;11;20
NGC3667;0;11;24;-13;51
NGC3667;0;11;24;-13;51
NGC3667;0;11;24;-13;51
NGC3668;0;11;25;63;26
NGC3669;0;11;25;57;43
NGC3670;0;11;24;23;56
NGC3671;0;11;25;60;28
NGC3672;0;11;25;-9;47
